Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5518,CA-2017-117667,12/04/17,12/09/17,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,239.95999999999998,10,0.29999999999999999,-10.283999999999992
5519,CA-2017-117667,12/04/17,12/09/17,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,54.768000000000001,2,0.20000000000000001,6.8459999999999965
5520,CA-2017-117667,12/04/17,12/09/17,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.392000000000001,3,0.20000000000000001,3.1806000000000005
5521,CA-2017-117667,12/04/17,12/09/17,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,23.920000000000002,5,0.20000000000000001,8.6709999999999994
5522,CA-2017-117667,12/04/17,12/09/17,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,255.96799999999999,4,0.20000000000000001,-28.796399999999984
5523,CA-2016-110982,06/05/16,06/07/16,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,21.552000000000003,6,0.20000000000000001,7.0043999999999977
5524,CA-2016-110982,06/05/16,06/07/16,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.240000000000002,4,0,15.724800000000002
5525,CA-2016-147123,12/10/16,12/12/16,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Long Beach,California,90805,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.280000000000001,12,0,36.928799999999995
5526,CA-2017-154501,04/30/17,05/05/17,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Los Angeles,California,90008,West,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,9.7799999999999994,2,0,4.0098000000000003
5527,CA-2017-166933,04/24/17,04/28/17,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Santa Barbara,California,93101,West,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.8100000000000001,1,0,0.65159999999999996
5528,CA-2015-142055,05/08/15,05/10/15,First Class,AB-10255,Alejandro Ballentine,Home Office,United States,New York City,New York,10009,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.939999999999998,2,0,18.211199999999998
5529,CA-2015-137106,03/31/15,04/04/15,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,79.959999999999994,5,0.20000000000000001,27.985999999999994
5530,CA-2017-136609,08/06/17,08/11/17,Standard Class,TB-21355,Todd Boyes,Corporate,United States,Cedar Hill,Texas,75104,Central,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.29600000000001,3,0.20000000000000001,40.353599999999986
5531,CA-2017-160885,12/02/17,12/06/17,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,2479.96,4,0,743.98799999999983
5532,US-2016-167472,06/06/16,06/07/16,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,179.94,6,0,75.57480000000001
5533,US-2016-167472,06/06/16,06/07/16,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.849999999999998,3,0,5.101499999999997
5534,US-2016-167472,06/06/16,06/07/16,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3,0,129.34800000000001
5535,US-2016-167472,06/06/16,06/07/16,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.939999999999998,3,0,28.171799999999998
5536,US-2016-167472,06/06/16,06/07/16,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,64.140000000000001,3,0,30.787199999999999
5537,US-2016-167472,06/06/16,06/07/16,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,11.67,3,0,5.6015999999999995
5538,US-2016-167472,06/06/16,06/07/16,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,12.960000000000001,2,0,6.2208000000000006
5539,CA-2015-120551,04/13/15,04/20/15,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Norfolk,Nebraska,68701,Central,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,17.43,3,0,8.0177999999999994
5540,US-2017-150595,05/22/17,05/26/17,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.98599999999999,2,0.29999999999999999,-54.595799999999997
5541,US-2017-150595,05/22/17,05/26/17,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1.5919999999999996,2,0.80000000000000004,-2.6268000000000002
5542,US-2017-150595,05/22/17,05/26/17,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,22.344000000000001,3,0.20000000000000001,2.5136999999999983
5543,CA-2016-134936,12/19/16,12/25/16,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97000000000003,6,0.5,-218.86559999999997
5544,CA-2016-134936,12/19/16,12/25/16,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",10.440000000000001,6,0.69999999999999996,-7.6559999999999988
5545,CA-2016-134936,12/19/16,12/25/16,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.2140000000000004,2,0.69999999999999996,-4.1711999999999989
5546,CA-2017-102967,09/22/17,09/26/17,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Concord,New Hampshire,3301,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.400000000000006,5,0,17.523999999999997
5547,CA-2017-151008,09/07/17,09/08/17,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,2,0,10.567200000000001
5548,CA-2017-151008,09/07/17,09/08/17,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020,West,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,126.56,4,0.20000000000000001,47.459999999999994
5549,CA-2014-159800,11/28/14,12/01/14,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,43.68,3,0,11.793600000000001
5550,CA-2014-159800,11/28/14,12/01/14,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,139.92999999999998,7,0,34.982499999999987
5551,US-2014-159618,11/12/14,11/16/14,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2.6720000000000002,1,0.20000000000000001,0.33399999999999974
5552,US-2014-159618,11/12/14,11/16/14,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,16.656000000000002,6,0.20000000000000001,-3.123000000000002
5553,US-2014-159618,11/12/14,11/16/14,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512000000000015,3,0.20000000000000001,20.8719
5554,US-2014-159618,11/12/14,11/16/14,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,36.288000000000011,7,0.20000000000000001,12.700800000000001
5555,US-2014-159618,11/12/14,11/16/14,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,67.993199999999987,1,0.32000000000000001,-12.998700000000007
5556,CA-2017-116113,10/02/17,10/06/17,Second Class,JW-15220,Jane Waco,Corporate,United States,Montgomery,Alabama,36116,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",10.16,2,0,3.4543999999999997
5557,CA-2015-125066,12/14/15,12/18/15,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Mississippi,39212,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.1600000000000001,2,0,1.9711999999999996
5558,CA-2015-125066,12/14/15,12/18/15,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Mississippi,39212,South,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.299999999999997,2,0,15.764000000000003
5559,US-2015-114741,12/06/15,12/10/15,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031,West,OFF-PA-10000048,Office Supplies,Paper,Xerox 20,6.4800000000000004,1,0,3.1104000000000003
5560,US-2015-114741,12/06/15,12/10/15,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.8500000000001,5,0,238.65299999999991
5561,US-2015-114741,12/06/15,12/10/15,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.940000000000001,3,0,6.8723999999999998
5562,CA-2017-133263,03/31/17,04/02/17,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,Georgia,30318,South,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,34.539999999999999,1,0,17.27
5563,CA-2017-133263,03/31/17,04/02/17,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,Georgia,30318,South,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2999.9499999999998,5,0,1439.9760000000001
5564,CA-2017-133263,03/31/17,04/02/17,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,Georgia,30318,South,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,64.120000000000005,4,0,30.7776
5565,CA-2017-157966,03/13/17,03/13/17,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,19.456000000000003,4,0.20000000000000001,2.188799999999997
5566,CA-2017-157966,03/13/17,03/13/17,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",209.98599999999999,2,0.29999999999999999,8.9993999999999801
5567,CA-2017-157966,03/13/17,03/13/17,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",29.760000000000005,5,0.20000000000000001,1.8599999999999994
5568,CA-2017-157966,03/13/17,03/13/17,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,89.768000000000001,1,0.29999999999999999,-2.5647999999999982
5569,CA-2017-157966,03/13/17,03/13/17,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.98400000000004,2,0.20000000000000001,335.99440000000004
5570,CA-2017-157966,03/13/17,03/13/17,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,15.552000000000003,3,0.20000000000000001,5.6375999999999999
5571,CA-2017-157966,03/13/17,03/13/17,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,34.360000000000007,1,0.20000000000000001,-7.3015000000000025
5572,CA-2014-151162,12/05/14,12/09/14,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98.376000000000005,3,0.20000000000000001,35.661300000000004
5573,CA-2014-151162,12/05/14,12/09/14,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,29.940000000000005,4,0.69999999999999996,-23.952000000000005
5574,CA-2014-151162,12/05/14,12/09/14,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472000000000001,3,0.20000000000000001,5.6783999999999981
5575,CA-2014-151162,12/05/14,12/09/14,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.738,1,0.40000000000000002,-9.1845000000000034
5576,CA-2014-151162,12/05/14,12/09/14,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,179.93999999999997,2,0.40000000000000002,-44.984999999999999
5577,CA-2016-136686,12/12/16,12/16/16,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Pasadena,California,91104,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.63999999999999,6,0,122.76479999999999
5578,CA-2016-136686,12/12/16,12/16/16,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Pasadena,California,91104,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.519999999999996,3,0,15.8256
5579,CA-2017-137498,09/09/17,09/14/17,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.5599999999999996,2,0,1.9023999999999992
5580,CA-2017-137498,09/09/17,09/14/17,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,243.91999999999999,5,0.20000000000000001,-15.245000000000005
5581,CA-2017-137498,09/09/17,09/14/17,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,47.520000000000003,9,0,22.809600000000003
5582,CA-2017-163818,10/04/17,10/08/17,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Clinton,Maryland,20735,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,19.98,1,0,8.5914000000000019
5583,CA-2016-161158,05/09/16,05/13/16,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,New York City,New York,10024,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,8,5,0,3.4400000000000008
5584,CA-2014-116673,12/15/14,12/19/14,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,San Diego,California,92037,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.1600000000000001,2,0,1.9711999999999996
5585,CA-2017-105333,11/30/17,12/04/17,Standard Class,VP-21730,Victor Preis,Home Office,United States,New York City,New York,10011,East,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",83.560000000000002,4,0,1.6711999999999989
5586,CA-2017-105333,11/30/17,12/04/17,Standard Class,VP-21730,Victor Preis,Home Office,United States,New York City,New York,10011,East,TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736,546.06000000000006,3,0,163.81799999999998
5587,CA-2017-105333,11/30/17,12/04/17,Standard Class,VP-21730,Victor Preis,Home Office,United States,New York City,New York,10011,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,269.49000000000001,3,0,5.3897999999999939
5588,CA-2015-149993,03/19/15,03/20/15,First Class,GA-14725,Guy Armstrong,Consumer,United States,Lancaster,California,93534,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.9,5,0,3.5970000000000004
5589,CA-2014-168158,07/19/14,07/24/14,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Great Falls,Montana,59405,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.0960000000000001,2,0.20000000000000001,2.2098
5590,CA-2016-115224,12/08/16,12/11/16,Second Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.049999999999997,3,0,9.5340000000000025
